"YLD_BE_BLUP","AGSPP_BLUP","IEMERG_BLUP","LDSR_CERCZM_BLUP","SRSR_COLLGR_BLUP","LDSR_CORBNE_BLUP","ERSR_GIBBFU_BLUP","ERSR_GIBBZE_BLUP","LDSR_NLBR1_BLUP","LDSR_PUCCPY_BLUP","LDSR_TARSC_BLUP","Index","group","RM"
0,0,0,-0.02184707,0,0,-0.959988869,0,-0.58554917,0,0,"index_1759","H","Humid continental b"
0,-2.730240671,4.96577497,0,0,0,0,0,-1.386360311,0,0,"index_1760","E","Equatorial monsoon"
0,-5.233258292,0,-1.55031705,0,0,0,0,0,0,0,"index_1761","A","Humid continental a"
0,0,4.814680588,0,0,0,0,-0.843506641,-4.780698374,0,0,"index_1762","B","Humid continental b"
0,0,0,0,0,-3.429766056,-0.241626434,-0.271599715,-1.786566109,0,0,"index_1763","G","Subtropical dessert"
0,-2.108110257,0,0,0,0,0,-2.238431236,-0.361100202,-3.432963466,0,"index_1764","I","Humid continental a"
0,0,0,0,0,0,-0.378403761,0,-0.339942436,0,-6.293769729,"index_1765","G","Subtropical dessert"
0,-1.273151074,4.572038059,0,0,0,-0.877677712,0,0,-0.12044035,0,"index_1766","E","Subtropical steppe"
0,-1.04204023,0,-2.304057627,0,0,0,0,0,-13.39903788,0,"index_1767","B","Humid subtropical"
0,-4.568745632,4.962221042,0,0,0,0,-1.196087224,-0.672759062,-0.018248538,0,"index_1768","I","Subtropical steppe"
0,-1.198725548,5.348180561,0,0,-1.31939155,0,0,0,-0.14963801,0,"index_1769","H","Mid-latitude steppe"
0,0,4.533523372,0,0,-16.64560189,0,0,-4.7510535,0,0,"index_1770","C","Humid continental b"
0,-2.171195396,0,0,0,0,0,-1.599568416,0,-0.072994151,0,"index_1771","C","Mid-latitude steppe"
0,-5.101501471,0,0,0,0,0,0,0,-0.779131598,0,"index_1772","B","Mid-latitude steppe"
0,-2.67895939,5.079500664,0,0,-6.02222903,-0.32001246,-0.518804302,0,0,0,"index_1773","H","Subtropical steppe"
0,0,0,-0.04273383,0,0,0,-0.775464774,-0.608247635,0,-1.795556494,"index_1774","E","Mediterranean b"
0,0,5.10437816,0,0,0,-0.10124182,-2.424282239,0,0,-7.294405062,"index_1775","D","Humid subtropical"
0.984108293,-0.13718252,0,0,0,0,0,-0.994023498,-6.083768134,0,0,"index_1776","H","Mid-latitude steppe"
1.326236058,-4.356789007,0,-0.127672597,0,0,0,-1.202272848,-0.239131908,-0.075913917,0,"index_1777","J","Subtropical dessert"
0,-1.958153778,0,-1.861384589,0,-0.987614727,0,-0.284842818,0,-3.49097072,-0.767264229,"index_1778","E","Subtropical steppe"
0,0,5.692987177,-0.092025889,0,0,-0.385785986,0,0,0,0,"index_1779","C","Humid subtropical"
0,0,4.880155556,0,0,0,0,-0.04311008,-0.153256273,-0.169346431,0,"index_1780","C","Humid subtropical"
0,-4.144832383,5.328663205,-3.524399514,0,-4.118369017,0,-2.592709709,-2.927893755,0,-5.057135495,"index_1781","A","Sub-arctic"
0,-1.469007721,6.099029481,-8.529703223,0,0,0,-0.396673465,0,0,-3.7888615,"index_1782","H","Humid continental b"
0,-3.846947397,6.032978086,-0.034811266,0,-3.989985414,0,0,0,0,0,"index_1783","F","Subtropical dessert"
0,-1.367162265,0,0,0,-3.161327614,0,0,0,0,0,"index_1784","E","mid-latitude desert"
0,0,5.627929325,0,0,0,-0.116102077,0,-6.276466446,0,0,"index_1785","I","Mid-latitude steppe"
0,-3.125149163,0,-0.117287335,-0.012363992,-0.177462021,0,-1.348665956,0,0,0,"index_1786","I","Humid subtropical"
0,0,0,0,0,0,-0.344728775,0,0,0,-5.453613646,"index_1787","F","Subtropical steppe"
0,-3.915690086,0,-0.159670429,0,0,0,0,0,0,0,"index_1788","F","mid-latitude desert"
0,0,0,0,0,0,0,-1.87834492,0,0,0,"index_1789","I","Humid continental b"
0,-0.481890219,5.257099568,-10.92330243,0,-1.790051694,-0.369791166,-0.527633038,-6.171358276,-3.940526938,0,"index_1790","E","Mid-latitude steppe"
0,-2.624906148,0,0,0,-0.833299926,0,-3.219956842,0,-0.021898245,0,"index_1791","B","Subtropical steppe"
0,-2.748258418,0,-3.895287735,0,0,-0.255750042,-0.551176332,-0.064891489,0,0,"index_1792","C","Sub-arctic"
0,0,4.845492338,0,-0.818084149,0,0,0,-0.510285838,0,0,"index_1793","G","Subtropical steppe"
0,-4.007347005,0,0,0,0,-0.25151296,0,0,0,0,"index_1794","F","Mediterranean b"
0,-2.249793274,5.897488045,-9.395473149,0,-0.447512923,0,0,-0.124631061,0,0,"index_1795","H","Humid subtropical"
0,-1.363245132,0,0,0,-7.16555167,-0.551862715,0,0,-17.08554019,0,"index_1796","J","mid-latitude desert"
0,-2.773206068,0,-0.138338541,-0.348252446,-0.887310107,0,0,0,0,-0.885913336,"index_1797","E","Mid-latitude steppe"
1.321693617,0,0,-0.031450178,0,0,-0.457762677,-0.298085921,-0.547320176,-16.39967929,0,"index_1798","G","Subtropical dessert"
0.934817346,0,0,0,0,0,-0.496519356,0,0,0,0,"index_1799","B","Subtropical steppe"
0.93195335,-1.873350804,0,0,0,0,0,-0.956909753,0,0,0,"index_1800","E","Humid subtropical"
0.84990612,0,0,0,0,-3.289711217,0,0,0,-0.114600818,-1.668997446,"index_1801","D","Sub-arctic"
0,-0.70908393,4.764611495,0,0,0,-0.424542666,0,0,-7.612086579,0,"index_1802","B","Subtropical steppe"
0,0,0,-0.117568018,0,-1.27309711,-0.059720514,0,-2.735202074,-0.364995484,-0.893823277,"index_1803","A","Humid continental a"
0,-1.3475766,5.562871473,-0.135531713,0,-1.041624908,0,-0.420216759,0,0,0,"index_1804","C","Mediterranean b"
0,-2.861908824,5.008422105,-0.144232878,0,-3.219683797,-0.476833424,0,0,0,0,"index_1805","D","Mid-latitude steppe"
0,-1.574770311,6.143063745,0,0,0,0,0,0,-0.24789353,0,"index_1806","J","Subtropical steppe"
0,-2.957541483,5.224570642,0,0,0,-0.797081371,-0.20665467,-0.567629329,-15.37088795,0,"index_1807","A","mid-latitude desert"
0.981648351,-5.084315799,0,0,0,-0.787005486,-0.202786511,-2.250046924,-0.548514832,0,0,"index_1808","G","Subtropical dessert"
0,0,0,0,-0.857236791,0,-0.69590724,-1.018765995,-6.661863069,0,0,"index_1809","C","Mediterranean b"
0,-2.444728675,4.56818659,-1.466568097,0,-0.964467507,0,-1.406398449,0,0,0,"index_1810","I","Mediterranean b"
0,0,0,0,0,0,0,0,0,0,0,"index_1811","H","Subtropical steppe"
0,0,0,0,0,-3.873273048,0,-0.370187259,0,0,0,"index_1812","I","Humid continental b"
0,0,0,0,-0.469831703,0,0,-0.302500289,0,0,0,"index_1813","J","Subtropical steppe"
0,0,4.364058748,-0.043694141,0,-5.117098607,0,0,0,0,0,"index_1814","D","Humid subtropical"
0,0,0,0,0,0,0,-0.349586877,-3.520791233,0,-2.475811377,"index_1815","I","Equatorial rainforest"
0,-2.570852906,4.826234994,-8.911660543,0,-2.927902881,0,-0.917734132,0,0,0,"index_1816","H","Humid continental b"
0,-1.257482542,0,0,0,-3.72738259,0,0,-0.852752581,-0.163506899,-8.38,"index_1817","E","Humid subtropical"
0,-3.279820213,5.015529961,-0.003841243,0,0,-0.071958373,0,0,0,-3.069056914,"index_1818","B","Humid continental a"
0.957048933,-1.861974796,0,-0.052577016,0,-2.121828516,0,0,0,0,0,"index_1819","J","Mediterranean b"
0,-2.552835159,0,0,0,0,0,-0.000684287,0,0,0,"index_1820","H","Humid continental a"
0,0,0,-0.059779347,0,-4.707766466,0,0,-2.809314259,-1.170680562,-0.94128292,"index_1821","H","Humid subtropical"
0.876821422,-4.001618448,0,-10.51588129,0,0,0,0,0,-0.438871884,-2.84757858,"index_1822","J","Humid continental a"
0,-5.668628656,0,-0.036011655,0,-3.62234146,0,-0.026687192,0,0,0,"index_1823","E","Subtropical dessert"
0,0,0,0,0,0,-0.04092666,0,-5.645817425,0,-2.088224292,"index_1824","D","mid-latitude desert"
1.121826204,-2.479378189,0,-0.049456006,0,-0.331776823,-0.299533228,-0.173124608,-0.577186578,-0.147448186,0,"index_1825","E","Humid continental a"
0,0,0,-0.122058942,0,0,-0.949699974,-0.161491729,0,-2.359829268,-0.490416311,"index_1826","I","Mediterranean b"
0,0,0,0,0,0,0,0,0,0,0,"index_1827","D","Humid continental a"
0,-5.250443964,0,-0.037212043,0,0,-0.134458865,0,0,0,0,"index_1828","A","Mid-latitude steppe"
0,-0.17635385,5.119778514,0,0,0,0,-2.435897926,-0.054934893,0,0,"index_1829","I","Humid subtropical"
0,-3.165249065,0,0,0,0,0,-0.013001453,-0.556877425,-3.447465279,0,"index_1830","I","Mid-latitude steppe"
0,-4.076089694,4.722245339,-8.555167044,0,-3.902451139,-0.51866603,-2.807599931,0,0,-3.686032274,"index_1831","D","Subtropical steppe"
0,-1.805881154,6.053301592,0,0,0,0,-2.51720774,0,-6.154632178,-4.028180294,"index_1832","A","Mid-latitude steppe"
0,-1.89920537,5.422997091,-0.136373762,0,-18.36058585,0,-0.119065936,-7.642872656,-1.214186002,0,"index_1833","E","Sub-arctic"
0,0,0,0,-0.970573386,0,0,0,-0.682316311,0,0,"index_1834","B","mid-latitude desert"
0,-0.673829733,0,0,0,0,0,-0.454060244,0,0,-2.768479175,"index_1835","A","Humid continental b"
0,0,0,-0.136654444,0,-2.782012424,0,-0.543819052,0,-0.257324559,0,"index_1836","A","Mediterranean b"
1.276269205,0,0,0,0,-15.69283303,-0.357487458,0,0,0,0,"index_1837","B","Humid continental b"
0,0,0,0,0,0,0,0,0,-1.417211391,-3.393364475,"index_1838","I","mid-latitude desert"
0,-1.997452718,0,0,-0.243158513,-1.38111747,0,0,0,0,0,"index_1839","J","Mediterranean b"
0,-3.829761725,0,0,0,0,0,-3.068952902,0,0,-2.950407807,"index_1840","A","Humid subtropical"
0,0,0,-0.072503464,0,0,0,0,-4.647296441,0,-3.013687331,"index_1841","D","Subtropical steppe"
1.249014558,-1.006786034,0,-0.063860667,0,0,0,-0.348115421,0,-0.455376186,0,"index_1842","A","Mid-latitude steppe"
0,0,0,0,0,0,0,0,-1.164023757,0,0,"index_1843","G","Subtropical dessert"
0,0,0,0,0,0,0,-1.369284703,0,0,0,"index_1844","I","Mid-latitude steppe"
0,0,4.475751341,0,0,0,-0.294589965,0,-8.606364215,0,-4.434098401,"index_1845","C","Humid continental a"
0,-4.66040255,0,-6.467133692,0,0,-0.057098116,0,-4.350847702,-0.117520584,0,"index_1846","H","Humid continental a"
0,-0.215525179,5.14465601,-3.309045064,0,0,-0.076766103,-1.220829721,-5.69837151,-11.85585087,0,"index_1847","F","Mediterranean b"
0,-5.405115014,5.912730675,-0.141145368,0,0,0,0,0,0,-5.576333074,"index_1848","B","Humid subtropical"
0,-2.109144439,0,0,0,0,-0.136207131,-3.057337215,0,0,0,"index_1849","G","Subtropical steppe"
0,-2.705293021,0,-10.23577925,0,-4.357629367,-0.401165621,-1.080622238,-0.605858323,0,0,"index_1850","D","Subtropical steppe"
0,-2.073982231,0,0,-0.488377691,-1.25766563,-0.519281216,-0.632106405,-9.219495207,0,0,"index_1851","G","Equatorial monsoon"
0,0,4.710690933,-0.162477256,0,-11.40537313,-0.422697109,-0.487903729,0,-0.004379649,0,"index_1852","C","Mid-latitude steppe"
0,-0.57590141,6.092254979,0,0,0,0,0,0,0,-0.988742563,"index_1853","I","Subtropical dessert"
0,0,0,0,-0.772749511,-17.16962477,0,-0.549704876,0,-4.723624866,0,"index_1854","G","Sub-arctic"
0,-1.887829361,4.803126182,-0.016565361,0,0,0,-0.080745864,-0.40993473,0,0,"index_1855","E","Subtropical steppe"
0,-2.183605587,0,-2.375842444,0,-14.31131817,0,-1.328047208,0,0,0,"index_1856","A","Subtropical dessert"
0,-4.030261235,0,0,0,0,0,-1.154849729,0,0,0,"index_1857","F","Humid subtropical"
0,-2.437798772,0,0,0,0,0,-1.10742661,0,-0.982156987,0,"index_1858","C","Humid continental a"
0,-1.916786474,5.57263015,0,0,0,-0.396244138,0,0,0,-7.662563346,"index_1859","I","Mediterranean b"
0,-0.434884624,0,-0.892289561,0,0,0,-0.277485539,-0.673953718,-0.443587399,0,"index_1860","G","Mid-latitude steppe"
0,0,0,0,0,0,0,0,0,0,0,"index_1861","E","Humid continental b"
0,-2.152580109,0,0,0,-1.936650755,0,-1.698301761,-0.544930864,0,-7.832482553,"index_1862","E","Humid continental a"
0,0,0,0,0,0,0,0,-0.237887334,0,0,"index_1863","G","Mediterranean b"
0,-2.759346262,0,0,0,0,0,0,0,0,0,"index_1864","F","Subtropical dessert"
0,0,0,0,0,-12.21522666,0,-0.104695909,0,-0.203653682,0,"index_1865","J","Mid-latitude steppe"
0,-2.43225485,0,-0.120936211,0,0,-0.359333014,0,0,-2.011785744,-3.952660646,"index_1866","B","mid-latitude desert"
1.408,-2.734398612,0,0,0,-4.696095229,0,-1.280624089,0,0,0,"index_1867","E","Mid-latitude steppe"
0,-0.928443375,0,-0.103253198,-0.99530137,-17.74128609,0,0,0,-0.223530036,-5.529133294,"index_1868","F","Humid continental b"
0,-1.989179257,4.691433589,0,0,0,0,0,-9.359639433,0,0,"index_1869","I","Mid-latitude steppe"
0,-4.832259273,0,0,0,0,0,-0.201864661,-8.991760838,0,0,"index_1870","I","Sub-arctic"
0,-2.68034537,0,-0.593186158,0,-2.752834332,0,-0.983714124,0,-0.248679449,0,"index_1871","J","Humid continental b"
1.212675028,-2.609660362,0,0,0,0,0,-0.824949768,-0.525816367,-8.469412698,-4.613457564,"index_1872","G","Humid subtropical"
0,0,5.851760156,0,0,0,-0.292471424,0,-5.680853482,0,0,"index_1873","C","Humid continental a"
0,0,0,0,0,-4.048341597,0,0,0,0,0,"index_1874","B","Humid continental b"
0,0,0,0,0,0,0,-0.027371479,-0.716961336,-6.883359379,-6.274889817,"index_1875","C","Humid continental a"
0,-1.660947235,0,0,0,0,-0.044860257,-1.066189114,-9.114387036,-1.243189629,0,"index_1876","H","Humid subtropical"
0,-5.428029244,0,0,0,0,-0.276229274,-2.848254837,0,0,0,"index_1877","J","Humid continental b"
1.003787828,-4.918187634,0,-1.191392965,0,-4.771958267,0,-0.734227279,0,-10.05546602,0,"index_1878","G","Mid-latitude steppe"
0,-0.991117502,0,-4.939304411,0,-1.157361009,-0.690762793,0,0,-0.237676581,-2.404621912,"index_1879","F","Humid subtropical"
0,0,0,0,0,0,-0.956559237,0,0,0,-7.841922509,"index_1880","B","mid-latitude desert"
0,0,0,0,0,-10.35732737,-0.833092502,-0.44817442,-2.290528966,0,-0.751444348,"index_1881","B","Humid subtropical"
0,-1.727538496,0,-0.063380512,0,0,-0.070647173,-0.274542627,0,-0.14014877,-5.953931313,"index_1882","C","Humid continental b"
0,-5.52541472,5.686481391,0,0,0,0,0,0,0,-7.152805723,"index_1883","J","Mid-latitude steppe"
0,0,0,0,0,0,-0.295296146,0,0,0,-6.973446559,"index_1884","E","Subtropical steppe"
0,-0.066674127,0,-0.035771577,0,0,0,0,0,-7.054824602,-4.245299281,"index_1885","A","Mediterranean b"
0,0,0,0,-0.490438356,0,0,0,-8.13337745,0,-6.142730433,"index_1886","B","Equatorial monsoon"
0,-1.132134288,0,-0.132724886,0,-2.6387831,0,-0.987837874,-0.052445744,-1.866767609,0,"index_1887","F","Mid-latitude steppe"
0,-0.356541965,5.995718325,0,0,0,0,0,0,0,0,"index_1888","H","Subtropical dessert"
0,0,0,-0.149004485,0,0,-0.048793854,-0.038320071,0,0,0,"index_1889","A","Sub-arctic"
0,-2.627678109,0,0,0,0,0,0,0,0,-6.161610345,"index_1890","I","Mediterranean b"
0,0,0,0,-0.780992172,-0.092588881,0,0,0,0,0,"index_1891","D","Humid continental b"
0,-2.615204284,0,0,0,-20.74250802,0,0,0,0,0,"index_1892","G","mid-latitude desert"
0,-2.4073072,0,-0.161915891,0,0,-0.364254497,-1.152787854,-2.36464115,-0.302121951,-1.202310956,"index_1893","F","Humid subtropical"
0,0,0,-0.154056774,0,0,0,-0.177914617,0,0,0,"index_1894","E","Mediterranean b"
0,-1.711869964,0,0,0,0,-0.308007393,0,-0.613026259,-0.276972538,0,"index_1895","C","Humid continental b"
0,0,0,-3.895287735,0,0,-0.058409315,0,0,-1.939276677,0,"index_1896","C","Mid-latitude steppe"
0.894721398,-2.65401174,0,-0.058098803,0,-1.111066568,-0.337666971,-0.512918479,0,0,0,"index_1897","B","Humid subtropical"
0,-4.070361137,0,0,-0.898450098,0,0,-0.108117344,0,0,0,"index_1898","E","Humid continental a"
0,-3.423034149,0,0,0,0,0,-0.016422888,0,-0.446731075,0,"index_1899","I","Mediterranean b"
0,-5.17024416,0,0,0,0,-0.766214687,-1.389903451,0,0,0,"index_1900","F","Mediterranean b"
0,0,0,0,0,-1.836346134,-0.054038651,-0.589434184,0,0,0,"index_1901","I","Subtropical steppe"
0,-2.976945211,0,-11.81453618,0,-0.077157401,-0.272698372,-2.952796026,0,0,-7.360484754,"index_1902","I","Subtropical dessert"
0,0,0,-0.105217977,0,0,0,0,0,0,-2.009124887,"index_1903","H","Subtropical steppe"
0,-4.998387438,5.192041716,-4.990232053,0,0,-0.03480773,0,0,0,-4.08482003,"index_1904","F","Subtropical steppe"
0,-1.233979745,0,-0.154898822,0,0,-0.195018526,0,0,-0.393288573,-5.736812326,"index_1905","C","Humid subtropical"
0,-2.166024483,0,-0.049936161,-0.931420744,0,0,-0.178598904,0,-0.434156369,0,"index_1906","F","Mediterranean b"
0,0,0,-9.548256077,-0.220491194,0,0,0,0,0,0,"index_1907","H","Subtropical steppe"
0,0,0,0,0,0,-0.08681863,-0.162860303,-3.669015602,0,0,"index_1908","A","Subtropical steppe"
0,-1.343659467,0,-11.10154918,0,0,0,-1.918999826,0,-0.184675203,-2.626100246,"index_1909","B","Subtropical steppe"
0,-2.023307283,0,0,0,0,0,-0.179967477,0,-14.21349769,0,"index_1910","F","Humid subtropical"
0,-0.329122034,0,-4.506419448,0,0,0,-1.767995887,-8.045787308,0,0,"index_1911","A","Humid subtropical"
0,-4.826530715,0,-0.086692916,0,-5.688759927,0,0,0,-1.692745847,0,"index_1912","B","Subtropical dessert"
0,-2.161887752,0,0,0,0,0,0,0,0,0,"index_1913","C","mid-latitude desert"
0,0,0,0,0,-3.225519415,-0.388246728,-1.471795852,0,0,-1.336779945,"index_1914","J","Humid subtropical"
0,-4.700502452,5.745033458,0,0,0,-0.401780806,0,0,-0.316268496,0,"index_1915","I","mid-latitude desert"
0,-2.640151934,5.660458251,-0.029289479,-0.647048924,-21.6,-0.058846381,-1.361037204,-0.635724724,0,0,"index_1916","G","Mediterranean b"
0,0,0,0,0,-12.6916111,-0.267755109,-2.906333275,-0.660812502,-0.139418829,0,"index_1917","B","Equatorial monsoon"
0,0,0,-0.748719928,0,0,-0.193606165,-0.868249138,-6.293984474,0,0,"index_1918","J","Mediterranean b"
0,-2.534817411,5.931360555,-7.791252403,0,0,0,0,0,0,0,"index_1919","F","Mediterranean b"
0,0,5.004868177,-0.151530629,0,0,0,0,-2.231239218,0,-5.359214087,"index_1920","I","Humid continental b"
0,0,4.991837108,0,0,0,0,-0.074587282,-2.334996276,0,0,"index_1921","J","Mediterranean b"
0.831192332,0,5.361192131,-0.114761191,0,0,-0.226090465,-0.718922302,-5.663335454,-8.083615945,-2.37298215,"index_1922","A","Humid subtropical"
0,-2.951997561,0,0,0,0,0,-1.255881592,0,-4.680119425,-3.250985546,"index_1923","J","Mediterranean b"
1.103656439,-1.964358874,0,0,0,0,0,0,0,-1.518724086,0,"index_1924","I","Sub-arctic"
0,0,0,0,0,-7.689574547,0,0,0,-1.634738593,-4.500178093,"index_1925","C","Mediterranean b"
0,-1.54735038,0,0,0,0,0,-0.195021791,-0.206772973,-0.26596967,0,"index_1926","B","Humid continental b"
0,-2.726082729,0,0,0,-5.641121484,0,-1.305366586,-3.772772661,-0.181755437,0,"index_1927","J","Humid subtropical"
0,-1.907478831,0,-0.139461272,0,0,0,-0.726279581,-4.55836182,0,-3.599022928,"index_1928","A","Humid subtropical"
0,-2.36018386,0,0,0,0,0,0,0,0,-8.342240176,"index_1929","B","Humid subtropical"
0,0,5.237582213,0,0,0,-0.064528244,0,-2.972361066,0,0,"index_1930","J","Humid subtropical"
0,-5.542600392,0,-2.746730665,0,-4.334286894,0,0,0,-0.07226421,0,"index_1931","I","Mediterranean b"
0,-2.825873329,0,0,0,0,0,0,-0.628556788,0,-1.146941373,"index_1932","H","mid-latitude desert"
0,-4.752059469,0,0,0,0,-0.598162741,0,-0.616610228,-16.99980758,-7.568163786,"index_1933","E","Mid-latitude steppe"
0,0,5.873777288,0,0,0,0,-0.42315967,0,0,0,"index_1934","G","Subtropical dessert"
0,0,0,0,0,0,0,0,-0.395598857,-0.254180883,-7.133925811,"index_1935","B","Mediterranean b"
0,0,0,0,0,0,0,0,0,0,0,"index_1936","D","Mid-latitude steppe"
0,0,5.39697395,-6.97641012,0,-1.959797975,0,0,-5.330492915,0,0,"index_1937","I","Humid subtropical"
0.95376901,-5.422300687,0,-3.47654297,0,-3.31305369,0,0,-0.242865631,-0.165696723,0,"index_1938","I","Subtropical dessert"
0,-4.225032187,0,-0.724791655,-0.513105675,-10.07149671,0,0,-0.666785782,0,0,"index_1939","I","Humid subtropical"
0,-4.305231991,5.289628494,-0.143671513,0,0,-0.486061205,0,0,0,0,"index_1940","H","mid-latitude desert"
0,-0.701249664,5.946603185,0,0,-0.354924043,0,0,0,-0.383857543,0,"index_1941","E","Humid subtropical"
0,-0.944111907,0,-0.050896472,0,0,0,0,0,0,0,"index_1942","E","Subtropical steppe"
0,0,0,-10.79598332,0,0,-0.365484868,0,-3.253987368,0,-2.673559889,"index_1943","H","mid-latitude desert"
0,-0.979366103,5.523836761,0,0,-0.678985125,0,0,0,0,0,"index_1944","H","Mid-latitude steppe"
0,-2.2363489,0,-2.064774904,0,-19.93265448,-0.431309705,-0.93422913,-0.043733723,0,-2.52327102,"index_1945","G","Humid subtropical"
0.722652363,-1.472924854,0,0,0,-4.112533398,-0.126154604,-0.072534421,0,0,-0.79099405,"index_1946","I","mid-latitude desert"
0,0,0,0,0,-3.984149795,-0.494058615,0,-7.783016883,0,0,"index_1947","J","Mid-latitude steppe"
0,-2.598572517,0,-2.327985899,0,-2.469036819,0,0,0,-12.32738023,-3.148156319,"index_1948","C","Mid-latitude steppe"
0,-1.944709404,0,-2.363878308,0,-15.12117171,0,-0.777526649,-0.460110284,0,0,"index_1949","I","Mediterranean b"
0,0,0,0,0,0,0,-0.023265758,-0.372301372,0,-4.405778533,"index_1950","C","Mediterranean b"
0,-1.901273735,0,-2.722802392,0,0,0,-1.930615514,0,0,-1.589898041,"index_1951","G","Humid continental b"
0,0,0,-0.676935111,0,0,-0.637603504,0,-2.779669385,0,-7.624803522,"index_1952","C","mid-latitude desert"
1.25809944,0,0,-0.051856783,0,-6.117505917,0,0,-7.099813778,0,-6.114410565,"index_1953","F","Mediterranean b"
0,-0.438801757,0,0,-0.428618395,0,0,-1.336294707,0,0,-5.387533955,"index_1954","D","Humid subtropical"
0,0,5.916117926,0,0,0,0,0,0,0,-5.935051401,"index_1955","E","Equatorial monsoon"
0.692710302,-0.669912601,0,0,0,0,0,-2.145505735,-3.461501485,0,0,"index_1956","D","Mid-latitude steppe"
0,-2.20842597,5.85006653,0,0,-13.16799553,0,0,-0.378524244,-1.185182375,0,"index_1957","I","Humid subtropical"
0,-2.696977137,0,-4.430027983,-0.859297456,0,-0.910259211,-0.529104494,0,0,0,"index_1958","F","Mid-latitude steppe"
0,-1.993315987,0,0,0,-1.435127651,-0.296002326,0,0,-0.129929589,0,"index_1959","C","Humid continental b"
0,-1.774544091,0,0,0,-1.612589672,-0.514974918,-0.732165404,0,0,0,"index_1960","F","Humid continental b"
0,0,0,0,0,-1.689747073,0,-0.021212897,-0.135832231,-0.151827835,0,"index_1961","J","Mid-latitude steppe"
0,-3.010578015,5.955071313,0,0,-3.563985277,0,0,0,-14.77075967,0,"index_1962","I","Humid subtropical"
0,-2.494623975,0,0,0,-1.30396007,-0.118287409,-2.621748928,0,-0.70662253,-3.773041619,"index_1963","A","Sub-arctic"
0,-3.583433756,0,0,-0.482195695,0,0,0,-0.675148374,-0.348491181,0,"index_1964","B","Mediterranean b"
1.189962822,-2.766276165,0,0,0,-4.363464985,-0.111731413,-0.315743391,0,0,-2.135683935,"index_1965","H","Mid-latitude steppe"
